timestamp,category,bug_type,exception,message,file,line,status,exit_code,timed_out,elapsed_sec,command,reason,input_hash,input_text,input_b64,crash_json,crash_bin
1775690287,parse_or_functional_bug_u130_87a90d23c76ffeb32a8b91b9aa6c6c5a,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting value: line 1 column 44 (char 43),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,210,success,0,False,0.302086,"python3 ../json-decoder/json_decoder_stv.py --str-json {""0"":-188,""k1"":928,""k2"":464,""k3"":-594,""k4"":-:212,""k6"":414,""k7"":701,""k8"":284}",bug:invalidity,87a90d23c76ffeb32a8b91b9aa6c6c5a,"{""0"":-188,""k1"":928,""k2"":464,""k3"":-594,""k4"":-:212,""k6"":414,""k7"":701,""k8"":284}",eyIwIjotMTg4LCJrMSI6OTI4LCJrMiI6NDY0LCJrMyI6LTU5NCwiazQiOi06MjEyLCJrNiI6NDE0LCJrNyI6NzAxLCJrOCI6Mjg0fQ==,crashes/parse_or_functional_bug_u130_87a90d23c76ffeb32a8b91b9aa6c6c5a.json,crashes/parse_or_functional_bug_u130_87a90d23c76ffeb32a8b91b9aa6c6c5a.bin
1775690289,parse_or_functional_bug_u131_e65656e97f430ea54a57ff95a1a2d9a3,invalidity,buggy_json.decoder_stv.JSONDecodeError,Invalid control character '\t' at: line 1 column 42 (char 41),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,115,success,0,False,0.308519,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":-188,""k1"":464,""k3"":-59,""k4"":-845,""			k5"":212,""k6"",""k5"":802,""k6"":-435}",bug:invalidity,e65656e97f430ea54a57ff95a1a2d9a3,"{""k0"":-188,""k1"":464,""k3"":-59,""k4"":-845,""			k5"":212,""k6"",""k5"":802,""k6"":-435}",eyJrMCI6LTE4OCwiazEiOjQ2NCwiazMiOi01OSwiazQiOi04NDUsIgkJCWs1IjoyMTIsIms2IiwiazUiOjgwMiwiazYiOi00MzV9,crashes/parse_or_functional_bug_u131_e65656e97f430ea54a57ff95a1a2d9a3.json,crashes/parse_or_functional_bug_u131_e65656e97f430ea54a57ff95a1a2d9a3.bin
1775690291,parse_or_functional_bug_u132_363d610a4b86b0907c75af8f5f1b9803,invalidity,buggy_json.decoder_stv.JSONDecodeError,"Expecting ',' delimiter: line 1 column 23 (char 22)",/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,267,success,0,False,0.333216,"python3 ../json-decoder/json_decoder_stv.py --str-json {""nubers"":[0,-1,1.23,1el}",bug:invalidity,363d610a4b86b0907c75af8f5f1b9803,"{""nu�bers"":[0,-1,1.23,1el}",eyJudY5iZXJzIjpbMCwtMSwxLjIzLDFlbH0=,crashes/parse_or_functional_bug_u132_363d610a4b86b0907c75af8f5f1b9803.json,crashes/parse_or_functional_bug_u132_363d610a4b86b0907c75af8f5f1b9803.bin
1775690292,parse_or_functional_bug_u133_810e033568aa426d35686beeee27827d,invalidity,buggy_json.decoder_stv.JSONDecodeError,Unterminated string starting at: line 1 column 7 (char 6),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,101,success,0,False,0.293197,"python3 ../json-decoder/json_decoder_stv.py --str-json {""ap"":""27.0.0.true}",bug:invalidity,810e033568aa426d35686beeee27827d,"{""ap"":""�27.0.0.true}",eyJhcCI6Iv8yNy4wLjAudHJ1ZX0=,crashes/parse_or_functional_bug_u133_810e033568aa426d35686beeee27827d.json,crashes/parse_or_functional_bug_u133_810e033568aa426d35686beeee27827d.bin
1775690292,parse_or_functional_bug_u134_7cd5d88cab86f499aeeb2bc5448079cd,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting value: line 1 column 16 (char 15),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,210,success,0,False,0.296281,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":944,""k1"":-		494,""k2"":-592}",bug:invalidity,7cd5d88cab86f499aeeb2bc5448079cd,"{""k0"":944,""k1"":-		494,""k2"":-592}",eyJrMCI6OTQ0LCJrMSI6LQkJNDk0LCJrMiI6LTU5Mn0=,crashes/parse_or_functional_bug_u134_7cd5d88cab86f499aeeb2bc5448079cd.json,crashes/parse_or_functional_bug_u134_7cd5d88cab86f499aeeb2bc5448079cd.bin
1775690294,parse_or_functional_bug_u135_782e7d3216c2b219fefb64103476ba98,invalidity,buggy_json.decoder_stv.JSONDecodeError,Extra data: line 1 column 8 (char 7),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,369,success,0,False,0.302283,"python3 ../json-decoder/json_decoder_stv.py --str-json "":272,""k2"":-688,""k3"":512,""k4"":-742,""k5"":-31,""k6"":371,""k7"":-766,""k8"":15--5,""k


9"":941,""k10"":-554",bug:invalidity,782e7d3216c2b219fefb64103476ba98,""":272,""k2"":-688,""k3"":512,""k4"":-742,""k5"":-31,""k6"":371,""k7"":-766,""k8"":15--5,""k\n\n\n9"":941,""k10"":-554",IjoyNzIsImsyIjotNjg4LCJrMyI6NTEyLCJrNCI6LTc0MiwiazUiOi0zMSwiazYiOjM3MSwiazciOi03NjYsIms4IjoxNS0tNSwiawoKCjkiOjk0MSwiazEwIjotNTU0,crashes/parse_or_functional_bug_u135_782e7d3216c2b219fefb64103476ba98.json,crashes/parse_or_functional_bug_u135_782e7d3216c2b219fefb64103476ba98.bin
1775690297,parse_or_functional_bug_u136_f763cb2636bd98aeca03b93275d09a45,invalidity,buggy_json.decoder_stv.JSONDecodeError,Invalid control character '\x01' at: line 1 column 22 (char 21),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,115,success,0,False,0.308183,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":59,""k5"":677,""k"":-665,""k3"":975}",bug:invalidity,f763cb2636bd98aeca03b93275d09a45,"{""k0"":59,""k5"":677,""k"":-665,""k3"":975}",eyJrMCI6NTksIms1Ijo2NzcsImsBIjotNjY1LCJrMyI6OTc1fQ==,crashes/parse_or_functional_bug_u136_f763cb2636bd98aeca03b93275d09a45.json,crashes/parse_or_functional_bug_u136_f763cb2636bd98aeca03b93275d09a45.bin
1775690298,parse_or_functional_bug_u137_d0a1dde1b2a639cf7ba6fd0866cccd97,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting ':' delimiter: line 1 column 18 (char 17),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,196,success,0,False,0.309352,"python3 ../json-decoder/json_decoder_stv.py --str-json {""a"": {""[b"": {""c""k3"" :975}",bug:invalidity,d0a1dde1b2a639cf7ba6fd0866cccd97,"{""a"": {""[b"": {""c""k3"" :975}",eyJhIjogeyJbYiI6IHsiYyJrMyIgOjk3NX0=,crashes/parse_or_functional_bug_u137_d0a1dde1b2a639cf7ba6fd0866cccd97.json,crashes/parse_or_functional_bug_u137_d0a1dde1b2a639cf7ba6fd0866cccd97.bin
1775690299,parse_or_functional_bug_u138_12ae4e1269a76644d406c59d944d9ae1,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting value: line 1 column 38 (char 37),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,210,success,0,False,0.308534,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":-792,""k1../"":427,""y2"":582,""k3"":}",bug:invalidity,12ae4e1269a76644d406c59d944d9ae1,"{""k0"":-792,""k1../"":427,""y2"":582,""k3"":}",eyJrMCI6LTc5MiwiazEuLi8iOjQyNywieTIiOjU4MiwiazMiOn0=,crashes/parse_or_functional_bug_u138_12ae4e1269a76644d406c59d944d9ae1.json,crashes/parse_or_functional_bug_u138_12ae4e1269a76644d406c59d944d9ae1.bin
1775690304,parse_or_functional_bug_u139_090d2c917b9d119236a7aaddba80fdb8,invalidity,buggy_json.decoder_stv.JSONDecodeError,Invalid control character '\t' at: line 1 column 24 (char 23),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,115,success,0,False,0.305006,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":649,""k1"":-753,""k		2"":630,""k3"":15			9,""k4"":60 23, ""key24"": 24, ""key25"": 25, ""key26"": 26",bug:invalidity,090d2c917b9d119236a7aaddba80fdb8,"{""k0"":649,""k1"":-753,""k		2"":630,""k3"":15			9,""k4"":60 23, ""key24"": 24, ""key25"": 25, ""key26"": 26",eyJrMCI6NjQ5LCJrMSI6LTc1MywiawkJMiI6NjMwLCJrMyI6MTUJCQk5LCJrNCI6NjAgMjMsICJrZXkyNCI6IDI0LCAia2V5MjUiOiAyNSwgImtleTI2IjogMjY=,crashes/parse_or_functional_bug_u139_090d2c917b9d119236a7aaddba80fdb8.json,crashes/parse_or_functional_bug_u139_090d2c917b9d119236a7aaddba80fdb8.bin
1775690304,parse_or_functional_bug_u140_563abe7e86867d6535e4b2e35bc26e0f,invalidity,buggy_json.decoder_stv.JSONDecodeError,Unterminated string starting at: line 1 column 36 (char 35),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,101,success,0,False,0.289335,"python3 ../json-decoder/json_decoder_stv.py --str-json {""eniuniunicode"":""\u2764"",""escape"":""line\nnext",bug:invalidity,563abe7e86867d6535e4b2e35bc26e0f,"{""eniuniunicode"":""\u2764"",""escape"":""line\nnext",eyJlbml1bml1bmljb2RlIjoiXHUyNzY0IiwiZXNjYXBlIjoibGluZVxubmV4dA==,crashes/parse_or_functional_bug_u140_563abe7e86867d6535e4b2e35bc26e0f.json,crashes/parse_or_functional_bug_u140_563abe7e86867d6535e4b2e35bc26e0f.bin
1775690306,parse_or_functional_bug_u141_9aa16a2dd175d6dd2c955699565cc42f,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting property name enclosed in double quotes: line 1 column 33 (char 32),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,232,success,0,False,0.309700,"python3 ../json-decoder/json_decoder_stv.py --str-json 			{""k0"":709,""k1"":-833,""k2"":-37,-",bug:invalidity,9aa16a2dd175d6dd2c955699565cc42f,"			{""k0"":709,""k1"":-833,""k2"":-37,-",CQkJeyJrMCI6NzA5LCJrMSI6LTgzMywiazIiOi0zNywt,crashes/parse_or_functional_bug_u141_9aa16a2dd175d6dd2c955699565cc42f.json,crashes/parse_or_functional_bug_u141_9aa16a2dd175d6dd2c955699565cc42f.bin
1775690310,parse_or_functional_bug_u142_b7b59402884b9fb5a4e13c75257a7b6e,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting ':' delimiter: line 1 column 4 (char 3),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,196,success,0,False,0.302288,"python3 ../json-decoder/json_decoder_stv.py --str-json {""""",bug:invalidity,b7b59402884b9fb5a4e13c75257a7b6e,"{""""",eyIi,crashes/parse_or_functional_bug_u142_b7b59402884b9fb5a4e13c75257a7b6e.json,crashes/parse_or_functional_bug_u142_b7b59402884b9fb5a4e13c75257a7b6e.bin
1775690312,parse_or_functional_bug_u143_5424779287932559eaae6746c1bfbd92,invalidity,buggy_json.decoder_stv.JSONDecodeError,"Expecting ',' delimiter: line 1 column 64 (char 63)",/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,224,success,0,False,0.296424,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":25,""k5"":-506,""k6"":474,""k7"":-168,""k8"":0,""k9"":137,""k10"":552",bug:invalidity,5424779287932559eaae6746c1bfbd92,"{""k0"":25,""k5"":-506,""k6"":474,""k7"":-168,""k8"":0,""k9"":137,""k10"":552",eyJrMCI6MjUsIms1IjotNTA2LCJrNiI6NDc0LCJrNyI6LTE2OCwiazgiOjAsIms5IjoxMzcsImsxMCI6NTUy,crashes/parse_or_functional_bug_u143_5424779287932559eaae6746c1bfbd92.json,crashes/parse_or_functional_bug_u143_5424779287932559eaae6746c1bfbd92.bin
1775690313,parse_or_functional_bug_u144_a35171906469a899da4b6d40cc171781,invalidity,buggy_json.decoder_stv.JSONDecodeError,Extra data: line 1 column 22 (char 21),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,369,success,0,False,0.307237,"python3 ../json-decoder/json_decoder_stv.py --str-json {""a"": {""b"": [1,0,3]}}}",bug:invalidity,a35171906469a899da4b6d40cc171781,"{""a"": {""b"": [1,0,3]}}}",eyJhIjogeyJiIjogWzEsMCwzXX19fQ==,crashes/parse_or_functional_bug_u144_a35171906469a899da4b6d40cc171781.json,crashes/parse_or_functional_bug_u144_a35171906469a899da4b6d40cc171781.bin
1775690315,parse_or_functional_bug_u145_81c73633a3666d26a56c0e65475f0c6f,invalidity,buggy_json.decoder_stv.JSONDecodeError,Illegal trailing comma before end of object: line 1 column 18 (char 17),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,231,success,0,False,0.298010,"python3 ../json-decoder/json_decoder_stv.py --str-json {""ip"":""127.0.0.1"",}",bug:invalidity,81c73633a3666d26a56c0e65475f0c6f,"{""ip"":""127.0.0.1"",}",eyJpcCI6IjEyNy4wLjAuMSIsfQ==,crashes/parse_or_functional_bug_u145_81c73633a3666d26a56c0e65475f0c6f.json,crashes/parse_or_functional_bug_u145_81c73633a3666d26a56c0e65475f0c6f.bin
1775690318,parse_or_functional_bug_u146_38c2dbc23ed46924f76ab14b6e3b3dd7,invalidity,buggy_json.decoder_stv.JSONDecodeError,Invalid control character '\t' at: line 1 column 15 (char 14),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,115,success,0,False,0.313745,"python3 ../json-decoder/json_decoder_stv.py --str-json {""ip"":""127.0.			0.1"",}",bug:invalidity,38c2dbc23ed46924f76ab14b6e3b3dd7,"{""ip"":""127.0.			0.1"",}",eyJpcCI6IjEyNy4wLgkJCTAuMSIsfQ==,crashes/parse_or_functional_bug_u146_38c2dbc23ed46924f76ab14b6e3b3dd7.json,crashes/parse_or_functional_bug_u146_38c2dbc23ed46924f76ab14b6e3b3dd7.bin
1775690319,parse_or_functional_bug_u147_0f490430f45cfe0007cb924433e0b512,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting property name enclosed in double quotes: line 1 column 24 (char 23),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,232,success,0,False,0.301525,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":-792,""k1../"":427,8,""k1"":464,""k3"":-59,""k4"":-845,""k5"":212,""k6"",""k5"":802,""k6"":-435}",bug:invalidity,0f490430f45cfe0007cb924433e0b512,"{""k0"":-792,""k1../"":427,8,""k1"":464,""k3"":-59�,""k4"":-845,""k5"":212,""k6"",""k5"":802,""k6"":-435}",eyJrMCI6LTc5MiwiazEuLi8iOjQyNyw4LCJrMSI6NDY0LCJrMyI6LTU5/ywiazQiOi04NDUsIms1IjoyMTIsIms2IiwiazUiOjgwMiwiazYiOi00MzV9,crashes/parse_or_functional_bug_u147_0f490430f45cfe0007cb924433e0b512.json,crashes/parse_or_functional_bug_u147_0f490430f45cfe0007cb924433e0b512.bin
1775690319,parse_or_functional_bug_u148_06624d2e06ea85e98c3f727ed00e9264,invalidity,buggy_json.decoder_stv.JSONDecodeError,"Expecting ',' delimiter: line 6 column 12 (char 57)",/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,224,success,0,False,0.309662,"python3 ../json-decoder/json_decoder_stv.py --str-json {""k0"":414,""k1"":-25


,""k2"":322,""k3"":457,""k4""

:5,""k5"":-83u",bug:invalidity,06624d2e06ea85e98c3f727ed00e9264,"{""k0"":414,""k1"":-25\n\n\n,""k2"":322,""k3"":457,""k4""\n\n:5,""k5"":-83u",eyJrMCI6NDE0LCJrMSI6LTI1CgoKLCJrMiI6MzIyLCJrMyI6NDU3LCJrNCIKCjo1LCJrNSI6LTgzdQ==,crashes/parse_or_functional_bug_u148_06624d2e06ea85e98c3f727ed00e9264.json,crashes/parse_or_functional_bug_u148_06624d2e06ea85e98c3f727ed00e9264.bin
1775690320,parse_or_functional_bug_u149_a498f4ea4f1231dee9c0ca6735e07e3b,invalidity,buggy_json.decoder_stv.JSONDecodeError,Expecting value: line 1 column 62 (char 61),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,210,success,0,False,0.296518,"python3 ../json-decoder/json_decoder_stv.py --str-json 			{""k0"":709,""_____k1"":-833,""k2"":-37,""k3"":-961,""k4"":534,""k5"":../104,""k6"":-894}",bug:invalidity,a498f4ea4f1231dee9c0ca6735e07e3b,"			{""k0"":709,""_____k1"":-833,""k2"":-37,""k3"":-961,""k4"":534,""k5"":../104,""k6"":-894}",CQkJeyJrMCI6NzA5LCJfX19fX2sxIjotODMzLCJrMiI6LTM3LCJrMyI6LTk2MSwiazQiOjUzNCwiazUiOi4uLzEwNCwiazYiOi04OTR9,crashes/parse_or_functional_bug_u149_a498f4ea4f1231dee9c0ca6735e07e3b.json,crashes/parse_or_functional_bug_u149_a498f4ea4f1231dee9c0ca6735e07e3b.bin
1775690324,parse_or_functional_bug_u150_273c552066bcf690486cc65e2900791b,invalidity,buggy_json.decoder_stv.JSONDecodeError,Invalid control character '\x01' at: line 1 column 36 (char 35),/home/royce/software_testing/json-decoder/buggy_json/decoder_stv.py,115,success,0,False,0.302773,"python3 ../json-decoder/json_decoder_stv.py --str-json {""unicode"":""\u2764"",""escape"":""linennext""}",bug:invalidity,273c552066bcf690486cc65e2900791b,"{""unicode"":""\u2764"",""escape"":""linennext""}",eyJ1bmljb2RlIjoiXHUyNzY0IiwiZXNjYXBlIjoibGluZQFubmV4dCJ9,crashes/parse_or_functional_bug_u150_273c552066bcf690486cc65e2900791b.json,crashes/parse_or_functional_bug_u150_273c552066bcf690486cc65e2900791b.bin
