timestamp,category,bug_type,exception,message,file,line,status,exit_code,timed_out,elapsed_sec,command,reason,input_hash,input_text,input_b64,crash_json,crash_bin
1775695307,,validity,ParseException,"Expected '.', found '020'  (at char 3), (line:1, col:4)",pyparsing/core.py,1340,success,0,False,0.951113,../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 202020:::25.255.255.2550.198.228.228.207,bug:validity,b512c4c8f90fc304f29c3989fd3358bb,202020:::25.255.255.2550.198.228.228.207,MjAyMDIwOjo6MjUuMjU1LjI1NS4yNTUwLjE5OC4yMhk4LjIyOC4yMDc=,,
1775695319,,validity,ParseException,"Expected '.', found '910193'  (at char 3), (line:1, col:4)",pyparsing/core.py,1340,success,0,False,1.007741,../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 191910193.255.63.64,bug:validity,2798109bd26b653efb6f765024fe8199,191910193.255.63.64,MTkxOTEwMTkzLjI1NS42My42NA==,,
1775695330,,validity,ParseException,"Expected '.', found '2V2929'  (at char 8), (line:1, col:9)",pyparsing/core.py,1340,success,0,False,0.924901,../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 29.29.292V2929.29.12.48.3r:5.255.255.25544188159,bug:validity,2e5fc1e54abd4f292ed75b1afe534994,29.29.292V2929.29.12.48.3r:5.255.255.25544188159,MjkuMjkuMjkyVjI5MjkuMjkuMTIuNDguM3I6NS4yNTUuMjU1LjI1NTQ0EzE4OAExNTk=,,
1775695340,,validity,ParseException,"Expected '.', found '544'  (at char 5), (line:1, col:6)",pyparsing/core.py,1340,success,0,False,0.926821,../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 55.25544188159,bug:validity,8755c1a7a7e1b56cb855168a02ef3a40,55.25544188159,NTUuMjU1NDQTMTg4ATE1OQ==,,
1775695361,,validity,ParseException,"Expected '.', found 'J29'  (at char 8), (line:1, col:9)",pyparsing/core.py,1340,success,0,False,0.926124,../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 29.29.29J29__.12.+8.3r55.255.255.25544188159,bug:validity,33c2ebab73ecdc0cd6ed1d569531fbdd,29.29.29J29__.12.+8.3r55.255.255.25544188159,MjkuMjkuMjlKMjlfXy4xMi4rOC4zcjU1LjI1NS4yNTUuMjU1NDQTMTg4ATE1OQ==,,
1775695422,,validity,ParseException,"Expected '.', found '9V'  (at char 3), (line:1, col:4)",pyparsing/core.py,1340,success,0,False,0.951601,"../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 2029V.255.255.25,,50.1)8.228207",bug:validity,5c658f55903b3a98fbd3c992474504a5,"2029V.255.255.25,,50.1)8.228�207",MjAyOVYuMjU1LjI1NS4yNSwsNTAuMSk4LjIyOP8yMDc=,,
1775695449,,validity,ParseException,"Expected '.', found 'N26665'  (at char 1), (line:1, col:2)",pyparsing/core.py,1340,success,0,False,0.978527,../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 2N26665255.25.2550.198.228.215.111.12////0.12355.25544188.159,bug:validity,5a7bcd66e0b4c4f3936fba388af645c7,2N26665255.25.2550.198.228.215.111.12////0.12355.25544188.159,Mk4yNjY2NX8yNTUuMjUcLjI1NTAuMTk4LjIyOC4yMTUuMTExLjEyLy8vLzAuMTIzNTUuMjU1NDQTMTg4LjE1OQ==,,
1775695450,,validity,ParseException,"Expected '.', found 'C5'  (at char 2), (line:1, col:3)",pyparsing/core.py,1340,success,0,False,0.936156,../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 20C5.255.255.2550.197.22207,bug:validity,dfe9a69eed1d18eea55cad2459ec1519,20C5.255.255.2550.197.22207,MjBDNS4yNTUuMjU1LjI1NTAuMTk3LjIyMjA3,,
1775695465,,validity,ParseException,"Expected '.', found '\x08'  (at char 1), (line:1, col:2)",pyparsing/core.py,1340,success,0,False,0.953961,"../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 2		0295*255.255.25,,50.198.228.207",bug:validity,187501ec7fb229b7855e2c64e70e6ca1,"2		0295*255.255.25,,50.198.228.207",MggJCTAyOTUqMjU1LjI1NS4yNSwsNTAuMTk4LjIyOC4yMDc=,,
1775695474,,validity,ParseException,"Expected '.', found '95255255255285'  (at char 3), (line:1, col:4)",pyparsing/core.py,1340,success,0,False,0.988367,"../IPv4-IPv6-parser/bin/linux-ipv4-parser --ipstr 20295255255255285.255.25},,5.198.228.207",bug:validity,c2914caf4d987565fd99527478ba7e10,"20295255255255285.255.25},,5.198.228.207",MjAyOTUyNTUyNTUyNTUyODUuMjU1LjI1fSwsNQEuMTk4LjIyOC4yMDc=,,
